,prompt,queries,responses,expected_responses
491,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is likely considered soft?
 (A) steel
 (B) steel
 (C) diamond
 (D) hard pretzels
",D,A
492,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: People can touch something to see if it's
 (A) red
 (B) red
 (C) striped
 (D) wrinkled
",D,D
493,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An example of an electrical conductor could be
 (A) ice
 (B) ice
 (C) coin
 (D) rubber
",C,C
494,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is likeliest to be torn by a small child
 (A) wood
 (B) wood
 (C) steel
 (D) oil
",A,A
495,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Eight month old tuna salad will make a person
 (A) rich
 (B) rich
 (C) clean
 (D) sick
",D,D
496,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A scale is used to measure what?
 (A) heaviness
 (B) heaviness
 (C) length
 (D) height
",A,B
497,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of these is warm-blooded?
 (A) a snake
 (B) a snake
 (C) a vulture
 (D) a lizard
",C,C
498,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Galileo dismissed what as a mere star?
 (A) Venus
 (B) Venus
 (C) Saturn
 (D) the moon
",A,A
499,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A glacier moves like a
 (A) tortoise
 (B) tortoise
 (C) Komodo dragon
 (D) rattlesnake
",A,B
500,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A creature with ability to lose hair is the
 (A) fly
 (B) fly
 (C) fish
 (D) dalmatian
",D,D
501,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: a paper clip is often made of ferromagnetic
 (A) cake
 (B) cake
 (C) water
 (D) rubber
",The best possible answer for the question regarding what a paper clip is often made of is: A.,A
502,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which part of a plant produces the seeds?
 (A) leaves
 (B) leaves
 (C) stem
 (D) roots
",A,A
503,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Nearly all prehistoric bones are found in
 (A) shale
 (B) shale
 (C) trees
 (D) marble
",A,B
504,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of the following is a consumer?
 (A) rabbit
 (B) rabbit
 (C) vegetable
 (D) tree
",A,B
505,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An animal needing to be warmer could
 (A) eat more
 (B) eat more
 (C) go out
 (D) diet
",A,B
506,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An object that is stopped is
 (A) halted
 (B) halted
 (C) off-balance.
 (D) wind-blown
",A,B
507,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: pushing an object requires
 (A) dancing
 (B) dancing
 (C) singing
 (D) exherted effort
",D,D
508,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A person is cooled by a liquid coming from the
 (A) eyes
 (B) eyes
 (C) hair
 (D) skin
",D,D
509,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An amphibian has what temperature blood?
 (A) chilly
 (B) chilly
 (C) hot
 (D) burning
",A,B
510,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: When a person expires they
 (A) rejuvenate
 (B) rejuvenate
 (C) decompose
 (D) rejoice
",C,C
511,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which would least refract light?
 (A) a bottle
 (B) a bottle
 (C) a gem
 (D) a diamond
",A,A
512,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Vitamin D heals what?
 (A) human frame
 (B) human frame
 (C) sadness
 (D) brain damage
",A,B
513,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Sound can be used for communication by
 (A) plants
 (B) plants
 (C) water
 (D) planets
",D,A
514,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Carnivores devour omnivores which eat
 (A) rocks
 (B) rocks
 (C) crustaceans
 (D) sand
",C,A
515,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What form of energy is stored in a battery?
 (A) sound
 (B) sound
 (C) light
 (D) heat
",The best possible answer is: A,A
516,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: rocks often contain large amounts of
 (A) cheese
 (B) cheese
 (C) aluminium
 (D) honey
",C,C
517,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is a radio used for?
 (A) human contact
 (B) human contact
 (C) energy
 (D) water
",A,B
518,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Cola and mentos combined will
 (A) evaporate
 (B) evaporate
 (C) freeze
 (D) disappear
",The best possible answer is: A,A
519,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An animal that may like a banana peel is a
 (A) raccoon
 (B) raccoon
 (C) cat
 (D) dog
",A,B
520,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of the following requires water to live?
 (A) dirt
 (B) dirt
 (C) soil
 (D) rocks
",C,A
521,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The wheels of a skateboard spin around a
 (A) street
 (B) street
 (C) person
 (D) board
",D,A
522,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Fossils fuels can be anything like
 (A) cars
 (B) cars
 (C) silverware
 (D) ancient poo
",D,D
523,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: feeders attract animals to a
 (A) video game
 (B) video game
 (C) nearby spot
 (D) moon
",C,C
524,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The sun is
 (A) caused by wind
 (B) caused by wind
 (C) Cold
 (D) has nuclear mechanics
",D,D
525,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: 35 percent of what depends on pollination?
 (A) people
 (B) people
 (C) crops
 (D) bees
",C,C
526,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: polar bears are white due to an inherited
 (A) coat
 (B) coat
 (C) snow
 (D) fur length
",A,A
527,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: People often tear
 (A) evaporation
 (B) evaporation
 (C) voltage
 (D) private documents
",D,D
528,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Tectonic plates are like a large
 (A) jenga
 (B) jenga
 (C) marshmallow
 (D) candy cane
",A,B
529,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: seasons change due to the earth's
 (A) size
 (B) size
 (C) weather
 (D) degree of angle
",D,D
530,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: That which is alive is made of cells such as
 (A) dirt
 (B) dirt
 (C) water
 (D) grapes
",D,D
531,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What forms craters on planets?
 (A) thunder
 (B) thunder
 (C) space stones
 (D) digging
",C,C
532,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Alternative fuel is usually a renewable what?
 (A) meal
 (B) meal
 (C) drink
 (D) asset
",D,D
533,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Sleet and hail are forms of
 (A) energy
 (B) energy
 (C) evaporation
 (D) precipitation
",D,D
534,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What causes the most soil and rock erosion?
 (A) wind
 (B) wind
 (C) water
 (D) gravity
",C,C
535,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What uses eyes to see by sensing light?
 (A) algae
 (B) algae
 (C) worms
 (D) elephants
",A,D
536,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Pushing an object requires what?
 (A) water
 (B) water
 (C) heavy exertion
 (D) flowers
",C,C
537,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which season is it for Australians in July?
 (A) Fall
 (B) Fall
 (C) Winter
 (D) Summer
",C,C
538,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: In a decade spring occurs
 (A) twelve times
 (B) twelve times
 (C) ten times
 (D) twice
",A,C
539,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What do herbivores eat
 (A) radishes
 (B) radishes
 (C) leaf beetles
 (D) sea cucumbers
",A,B
540,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A tree can be replaced by planting a new what?
 (A) farm
 (B) farm
 (C) grass
 (D) ford
",C,A
541,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: when organisms die, they
 (A) wither away
 (B) wither away
 (C) petrify
 (D) regenerate
",C,B
542,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A person may celebrate an equinox
 (A) monthly
 (B) monthly
 (C) yearly
 (D) biannually
",C,D
543,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An earthquake causes the ground to do what?
 (A) erupt
 (B) erupt
 (C) calm
 (D) quiver
",D,D
544,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What item is high in moisture?
 (A) light bulb
 (B) light bulb
 (C) wet dog
 (D) a book
",C,C
545,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Camouflage can be used by animals for hunting
 (A) meals
 (B) meals
 (C) air
 (D) water
",A,B
546,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: It was hot during Christmas in
 (A) ayers rock
 (B) ayers rock
 (C) seattle
 (D) denver
",A,B
547,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A person can eat a seed if they are consuming raw
 (A) elk
 (B) elk
 (C) fish
 (D) duku
",D,D
548,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A rainbow is caused by rain and what?
 (A) winds
 (B) winds
 (C) solar rays
 (D) oceans
",C,C
549,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: You may be able to make musical instruments from
 (A) air
 (B) air
 (C) water
 (D) grass
",C,A
550,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Humming birds may help the growth of
 (A) buildings
 (B) buildings
 (C) ants
 (D) tulips
",D,D
551,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: It is very difficult for carrots to grow in
 (A) Kansas
 (B) Kansas
 (C) peat
 (D) adobe
",D,D
552,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: kinetics change stored energy into motion and
 (A) naps
 (B) naps
 (C) kites
 (D) warmth
",D,D
553,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What does a salamander eat?
 (A) Venus flytraps
 (B) Venus flytraps
 (C) fleas
 (D) bats
",C,C
554,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which would be a source of pollutants?
 (A) oceans
 (B) oceans
 (C) glaciers
 (D) storms
",D,A
555,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Populations living in one place form a
 (A) system
 (B) system
 (C) habitat
 (D) species
",C,A
556,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which animal gives birth to live young?
 (A) Turtle
 (B) Turtle
 (C) Giraffe
 (D) Spider
",C,C
557,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which causes more matter vibration?
 (A) walking
 (B) walking
 (C) speaking
 (D) yelling
",D,A
558,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Pushing on a pedal is an example of
 (A) patching
 (B) patching
 (C) practice
 (D) speed
",C,A
559,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Meadow vales are
 (A) hard of hearing
 (B) hard of hearing
 (C) very large
 (D) potatoes
",D,B
560,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of these is likely to get hot
 (A) a kite
 (B) a kite
 (C) a bird
 (D) space craft
",D,D
561,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Saturday and Sunday together are
 (A) 24 hours
 (B) 24 hours
 (C) 48 hours
 (D) 36 hours
",C,C
562,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: MRIs can make
 (A) great yogurt
 (B) great yogurt
 (C) programs for assembly
 (D) a mess
",D,A
563,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An example of a renewable resource is
 (A) coal.
 (B) coal.
 (C) wood.
 (D) natural gas.
",C,C
564,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What has a negative impact on photosynthesis?
 (A) sun
 (B) sun
 (C) gloom
 (D) sun rays
",C,C
565,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A large source of heat can be seen in the
 (A) cave
 (B) cave
 (C) ocean
 (D) tree trunk
",C,A
566,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Camouflage is used by entities for hunting
 (A) trees
 (B) trees
 (C) vittles
 (D) water
",A,C
567,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Annelids do what to soil?
 (A) tighten it
 (B) tighten it
 (C) condense it
 (D) clump it
",D,A
568,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What gives birth to live young?
 (A) wildcats
 (B) wildcats
 (C) vultures
 (D) anacondas
",D,B
569,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which stores sustenance in the seed form?
 (A) cats
 (B) cats
 (C) cattle
 (D) hydrangea
",D,D
570,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An example of an instinctive behavior could be
 (A) fire
 (B) fire
 (C) revenge
 (D) air
",The best possible answer for the question is: C,C
571,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Scraping the side of a cliff may result in
 (A) snow
 (B) snow
 (C) sand
 (D) wood chips
",C,C
572,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The outer shell of our planet is made of
 (A) plastic
 (B) plastic
 (C) foam
 (D) cheese
","None of the provided options are correct regarding the outer shell of our planet. However, if I must choose one from the available options, I would select A.",A
573,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which form can be made into a triangle?
 (A) steam
 (B) steam
 (C) water
 (D) salt water
",C,A
574,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: the alps were formed by rock what?
 (A) melting
 (B) melting
 (C) erupting
 (D) creasing
",D,D
575,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: running turns carbohydrates into
 (A) sweat
 (B) sweat
 (C) motion and heat
 (D) protein
",C,C
576,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: As air begins to chill, it may push out
 (A) liquids
 (B) liquids
 (C) fire
 (D) carrots
",C,B
577,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What stores food for future use and is green?
 (A) trout
 (B) trout
 (C) virus
 (D) tree
",D,D
578,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A camera can take an image and
 (A) edit it
 (B) edit it
 (C) lock it in
 (D) produce it
",D,A
579,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which absorbs more sunlight?
 (A) a mirror
 (B) a mirror
 (C) maple syrup
 (D) Wednesday
",C,A
580,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: an animal needs to burn complex carbohydrates to
 (A) move
 (B) move
 (C) sit
 (D) sleep
",A,B
581,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: trees will grow from
 (A) hack berries
 (B) hack berries
 (C) thin air
 (D) water lilies
",A,B
582,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Earlier in their lives many amphibians ate
 (A) flies
 (B) flies
 (C) beetles
 (D) algae
",A,D
583,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An example of a chemical reaction might be
 (A) Water
 (B) Water
 (C) Grass
 (D) Smiling
",A,A
584,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of the following is a SOURCE of light?
 (A) planet
 (B) planet
 (C) star
 (D) moon
",C,C
585,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What can be used more than one time?
 (A) soda bottle
 (B) soda bottle
 (C) gas
 (D) oil
",A,B
586,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: As ipod sale plummet apple reports major
 (A) raises
 (B) raises
 (C) firings
 (D) gains
",D,A
587,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Matter that is vibrating is producing ___.
 (A) light
 (B) light
 (C) sound
 (D) shadows
",C,C
588,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is likeliest to attract a magnet?
 (A) a wrench
 (B) a wrench
 (C) hair
 (D) blood
",A,B
589,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Bees are key to a flowers
 (A) water supply
 (B) water supply
 (C) sun intake
 (D) color
",A,A
590,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A person with a pet amphibian will likely feed it
 (A) deer
 (B) deer
 (C) steak
 (D) wax
",D,A
591,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: From which part of the plant does a bee get food?
 (A) seed
 (B) seed
 (C) stem
 (D) root
",A,A
592,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Snowy means a large amount of what?
 (A) rivers
 (B) rivers
 (C) ice particles
 (D) winds
",C,C
593,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: condensation is a stage in what cycle process?
 (A) space
 (B) space
 (C) solar
 (D) fire
",C,A
594,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A sugar cube in vinegar will
 (A) explode
 (B) explode
 (C) start to fly
 (D) become hard
",D,A
595,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Teak can be found in
 (A) blue songs
 (B) blue songs
 (C) groves
 (D) underwater trenches
",C,C
596,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A mouse is made up of
 (A) organic material
 (B) organic material
 (C) dairy
 (D) buttons
",A,B
597,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is an example of a human-made product?
 (A) tomato
 (B) tomato
 (C) wheat
 (D) coal
",A,A
598,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The crust is made of different kinds of
 (A) pastries
 (B) pastries
 (C) stars
 (D) stone
",D,D
599,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: all animals
 (A) are telepathic
 (B) are telepathic
 (C) dig
 (D) intake gaseous elements
",D,D
600,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: To survive living things
 (A) need Pu
 (B) need Pu
 (C) need H2O
 (D) need hunting skills
",C,C
601,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Nerves all have
 (A) short arms
 (B) short arms
 (C) viable organs
 (D) liver transplants
",A,A
602,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is made of minerals?
 (A) car engines
 (B) car engines
 (C) alcohol
 (D) electricity
",A,A
603,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of the following might use Chia to fuel it?
 (A) Kite
 (B) Kite
 (C) Plane
 (D) Jet
",A,A
604,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: In order to grow as a child I should have
 (A) cheese
 (B) cheese
 (C) candy
 (D) spinach
",D,D
605,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which object would have more tightly packed matter
 (A) gas
 (B) gas
 (C) wood
 (D) water
",D,A
606,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which energy resource is renewable?
 (A) natural gas
 (B) natural gas
 (C) wind
 (D) coal
",C,C
607,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Where would you find the most sunlight?
 (A) Morocco
 (B) Morocco
 (C) Sweden
 (D) Norway
",A,B
608,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A balance can measure the weight of
 (A) tea
 (B) tea
 (C) salt water
 (D) chocolate milk
",A,A
609,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A long time ago, the Grand Canyon was
 (A) deeper
 (B) deeper
 (C) grander
 (D) less deep
",D,D
610,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is a nonrenewable resource?
 (A) trees
 (B) trees
 (C) solar energy
 (D) food crops
",A,A
611,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of these is a source of heat?
 (A) coffee
 (B) coffee
 (C) Popsicles
 (D) ice cream
",A,B
612,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An example of something that contains sugar is
 (A) cats
 (B) cats
 (C) wind
 (D) Peppers
",D,D
613,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What's usually hot in temperature?
 (A) Minnesota
 (B) Minnesota
 (C) Alaska
 (D) corpses
",D,A
614,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: When would a reflector be most effective?
 (A) winter
 (B) winter
 (C) summer
 (D) spring
",C,C
615,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: steam is a kind of water above
 (A) 373 kelvin
 (B) 373 kelvin
 (C) the moon
 (D) jupiter
",A,B
616,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What would thrive if Eagles died out
 (A) hamsters
 (B) hamsters
 (C) emotions
 (D) magic
",C,B
617,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Beach balls contain
 (A) carbon dioxide
 (B) carbon dioxide
 (C) sunlight
 (D) beach sand
",A,B
618,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Breath includes which of the following?
 (A) Chemical
 (B) Chemical
 (C) Vapor
 (D) Cells
",C,C
619,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A kumquat is more likely than a steak to have
 (A) seeds
 (B) seeds
 (C) fibers
 (D) skin
",A,B
620,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is something that could be made from iron?
 (A) RVs
 (B) RVs
 (C) Wood
 (D) Feelings
",A,B
621,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of the following has the greatest mass?
 (A) moon
 (B) moon
 (C) planet
 (D) galaxy
",D,D
622,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Bluebirds are found in
 (A) glaciers
 (B) glaciers
 (C) volcanic craters
 (D) ocean waves
",C,A
623,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What are predators?
 (A) plant eaters
 (B) plant eaters
 (C) meat devourers
 (D) peaceful
",C,C
624,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Two females usually can produce
 (A) a progeny
 (B) a progeny
 (C) offspring
 (D) nothing
",C,D
625,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: One of tunas favorite prey is the
 (A) hummingbird
 (B) hummingbird
 (C) cat
 (D) sardine
",D,D
626,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What resources can be used over again?
 (A) fuels
 (B) fuels
 (C) sustainable
 (D) one use
",C,C
627,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is the least massive?
 (A) the moon
 (B) the moon
 (C) the sun
 (D) the solar system
",A,B
628,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Pollution is a source of what?
 (A) purity
 (B) purity
 (C) fertilization
 (D) cleanliness
",C,A
629,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: How does erosion impact a river?
 (A) warming
 (B) warming
 (C) heightening
 (D) shrinking
",D,A
630,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A fallen tree may provide what?
 (A) Happiness
 (B) Happiness
 (C) Love
 (D) Thriving life
",D,D
631,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which would likeliest eat a sardine?
 (A) a tree
 (B) a tree
 (C) a canary
 (D) a tunafish
",D,D
632,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Thick feathers can be used to stay what?
 (A) frosty
 (B) frosty
 (C) freezing
 (D) toasty
",D,D
633,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Water can be boiled in a pot over a
 (A) car tire?
 (B) car tire?
 (C) embers
 (D) bathtub
",C,C
634,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: In an earthquake, the primary waves move through
 (A) water
 (B) water
 (C) soil
 (D) rock
",D,D
635,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Over the course of a calendar month, the moon may
 (A) burn
 (B) burn
 (C) float
 (D) spin
",D,D
636,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which force produces energy as heat?
 (A) gravity
 (B) gravity
 (C) friction
 (D) magnetic
",C,C
637,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A microscope is useful for looking at
 (A) trees
 (B) trees
 (C) butterflies
 (D) sea life
",C,D
638,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which object is made to reflect light?
 (A) window
 (B) window
 (C) mirror
 (D) eyeglasses
",C,C
639,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: the moon 's surface contains many
 (A) oceans
 (B) oceans
 (C) smoothies
 (D) ground bumps
",D,D
640,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Where could you expect to see a quail sleeping?
 (A) field
 (B) field
 (C) ocean
 (D) tree
",A,B
641,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: How long is it between a moon phase?
 (A) 168 hours
 (B) 168 hours
 (C) an hour
 (D) a day
",A,B
642,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Sonar is used to find an objects what?
 (A) elements
 (B) elements
 (C) minerals
 (D) mass
",A,A
643,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Corn would likely provide nutrients to
 (A) a ice
 (B) a ice
 (C) a waterfall
 (D) a raven
",D,D
644,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which promotes the creation of serotonin?
 (A) Venus
 (B) Venus
 (C) the Sun
 (D) the Moon
",C,C
645,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Some caterpillars use camouflage to look like
 (A) poop
 (B) poop
 (C) love
 (D) Sarcastic
",A,B
646,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: If a tree is cut down what will happen to it?
 (A) growth
 (B) growth
 (C) vigor
 (D) life
",D,A
647,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A living thing requires what to grow?
 (A) nutriment
 (B) nutriment
 (C) toys
 (D) plastic
",A,B
648,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Pit bulls thin their thicker coats by
 (A) shaving
 (B) shaving
 (C) shedding
 (D) selling
",C,C
649,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What would be more attracted to a magnet?
 (A) A dog
 (B) A dog
 (C) a cloud
 (D) A zipper
",D,D
650,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is the rainy season in north america?
 (A) spring
 (B) spring
 (C) winter
 (D) summer
",D,B
651,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Some lizards form eggs where
 (A) in fire
 (B) in fire
 (C) in ice
 (D) in their interiors
",D,D
